file_path,emotion,transcript,label,prosody_text
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_note_ps.wav,ps,note,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_numb_ps.wav,ps,numb,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pad_ps.wav,ps,pad,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_page_ps.wav,ps,page,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pain_ps.wav,ps,pain,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pass_ps.wav,ps,pass,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pearl_ps.wav,ps,pearl,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_peg_ps.wav,ps,peg,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_perch_ps.wav,ps,perch,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_phone_ps.wav,ps,phone,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pick_ps.wav,ps,pick,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pike_ps.wav,ps,pike,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pole_ps.wav,ps,pole,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pool_ps.wav,ps,pool,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_puff_ps.wav,ps,puff,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rag_ps.wav,ps,rag,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_raid_ps.wav,ps,raid,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rain_ps.wav,ps,rain,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_raise_ps.wav,ps,raise,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rat_ps.wav,ps,rat,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_reach_ps.wav,ps,reach,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_read_ps.wav,ps,read,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_red_ps.wav,ps,red,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_ring_ps.wav,ps,ring,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_ripe_ps.wav,ps,ripe,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_road_ps.wav,ps,road,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_room_ps.wav,ps,room,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rose_ps.wav,ps,rose,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rot_ps.wav,ps,rot,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rough_ps.wav,ps,rough,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rush_ps.wav,ps,rush,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_said_ps.wav,ps,said,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_sail_ps.wav,ps,sail,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_search_ps.wav,ps,search,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_seize_ps.wav,ps,seize,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_sell_ps.wav,ps,sell,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_shack_ps.wav,ps,shack,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_shall_ps.wav,ps,shall,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_shawl_ps.wav,ps,shawl,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_sheep_ps.wav,ps,sheep,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_shirt_ps.wav,ps,shirt,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_should_ps.wav,ps,should,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_shout_ps.wav,ps,shout,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_size_ps.wav,ps,size,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_soap_ps.wav,ps,soap,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_soup_ps.wav,ps,soup,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_sour_ps.wav,ps,sour,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_south_ps.wav,ps,south,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_sub_ps.wav,ps,sub,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_such_ps.wav,ps,such,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_sure_ps.wav,ps,sure,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_take_ps.wav,ps,take,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_talk_ps.wav,ps,talk,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tape_ps.wav,ps,tape,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_team_ps.wav,ps,team,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tell_ps.wav,ps,tell,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_thin_ps.wav,ps,thin,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_third_ps.wav,ps,third,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_thought_ps.wav,ps,thought,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_thumb_ps.wav,ps,thumb,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_time_ps.wav,ps,time,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tip_ps.wav,ps,tip,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tire_ps.wav,ps,tire,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_ton_ps.wav,ps,ton,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tool_ps.wav,ps,tool,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tough_ps.wav,ps,tough,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_turn_ps.wav,ps,turn,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_vine_ps.wav,ps,vine,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_voice_ps.wav,ps,voice,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_void_ps.wav,ps,void,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_vote_ps.wav,ps,vote,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wag_ps.wav,ps,wag,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_walk_ps.wav,ps,walk,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wash_ps.wav,ps,wash,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_week_ps.wav,ps,week,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wheat_ps.wav,ps,wheat,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_when_ps.wav,ps,when,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_which_ps.wav,ps,which,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_whip_ps.wav,ps,whip,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_white_ps.wav,ps,white,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wife_ps.wav,ps,wife,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wire_ps.wav,ps,wire,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_witch_ps.wav,ps,witch,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_yearn_ps.wav,ps,yearn,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_yes_ps.wav,ps,yes,5,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_young_ps.wav,ps,young,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_youth_ps.wav,ps,youth,5,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_back_sad.wav,sad,back,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_bar_sad.wav,sad,bar,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_base_sad.wav,sad,base,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_bath_sad.wav,sad,bath,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_bean_sad.wav,sad,bean,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_beg_sad.wav,sad,beg,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_bite_sad.wav,sad,bite,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_boat_sad.wav,sad,boat,6,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_bone_sad.wav,sad,bone,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_book_sad.wav,sad,book,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_bought_sad.wav,sad,bought,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_burn_sad.wav,sad,burn,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_cab_sad.wav,sad,cab,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_calm_sad.wav,sad,calm,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_came_sad.wav,sad,came,6,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_cause_sad.wav,sad,cause,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_chain_sad.wav,sad,chain,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_chair_sad.wav,sad,chair,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_chalk_sad.wav,sad,chalk,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_chat_sad.wav,sad,chat,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_check_sad.wav,sad,check,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_cheek_sad.wav,sad,cheek,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_chief_sad.wav,sad,chief,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_choice_sad.wav,sad,choice,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_cool_sad.wav,sad,cool,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_dab_sad.wav,sad,dab,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_date_sad.wav,sad,date,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_dead_sad.wav,sad,dead,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_death_sad.wav,sad,death,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_deep_sad.wav,sad,deep,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_dime_sad.wav,sad,dime,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_dip_sad.wav,sad,dip,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_ditch_sad.wav,sad,ditch,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
